question,questionText,type
urn:LCQuAD:id:3008,Which river s source place is Gloucestershire and mouth in North Sea?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4624,Name the regions served by Toll Global Express ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2886,What is the protected area whose nearest city is Kenya?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2483,Where are Solidus and Aureus used?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3789,What is the nationality of the chancellor who was served by Michael Mayr?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:691,List the ceremonial county of East Tilbury ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1321,List everything governed by the Democratic Party of US?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1782,Which home stadium of 2011-12 FC Spartak Moscow season is also the location of birth of the Svetlana Gounkina ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4118,Where is the stadium of Philadelphia Rage ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2016,What is the resting place of the politician who succeeded Samuel Hayes?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2584,"What is the state of the administrative region where Oscoda, Michigan is located?",http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2727,Where do bachelor of arts live?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1293,List the awards given to the race horses bred by Willis Sharpe Kilmer.,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3523,Name the parts of the settlements which has New Braunfels as one of the parts ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2809,What is the death location of the scientist who is the known authority of Hallopus ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1397,Which state s largest city is Omaha?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2948,Name the tiemzone of Banlung ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3001,What are some seas inside europe ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3928,What countries used Solidus as currency?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1108,Which source of broad creek is the Audenried tunnel located ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2423,What is the river that falls into North Sea and Thames Estuary?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4281,Which range of mountains are there in canton of Fribourg?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3066,Where did the film director of Kala Pani die?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2317,What is the Ceremonial County of Port of Tilbury ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4741,Name the part of Liverpool city region >,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2110,"What are the source of the streams whose one of the source is Calera, Oklahoma?",http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4587,Name the river mouth of Moordener Kill ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:233,What railway lines go through the stations maintained by Western Australian Public Transport Authority?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4192,Name some local authorities of schools which have a mixed gender education system?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:803,Name the serving line of Daund Junction railway station?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4190,What is the county seat of the district through which the Beckler River flows?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1135,Which wine region of Bogdanua is the Croatian Inline hockey team part of ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3604,"From where does the river start, which flows into the Conowingo dam?",http://dbpedia.org/ontology/Place
urn:LCQuAD:id:765,Name the home town of Cline Buckens ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2460,List all the wine regions of the grapes whose one of the wine region is Mississippi ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3137,Which citys mayor is anne hidalgo?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3526,name the home stadium of FC Spartak Moscow season 2011-12,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3692,Among the countries using Aureus as currency which had Nicomedia as an important place ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1244,What is the style of architecture of Pontiac Building ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2347,Where did the conflict take place in which Henri Putz fought?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2119,List all crafts of the people whose one of the profession is Kingdom of Naples ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3819,Matthew kane and Park rankin are citizens of which country?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3927,What is the county seat of the county which has an Evergreen High School?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3259,"Through which states does the road go, which has a junction on Keningston Maryland?",http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1168,Name the river passing through Reading Berkshire and has mouth place at Essex ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4870,Which city is the route start of the Moscow-Kazan high-speed railway and birth place of the Ilya Savelev ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2685,Where did the people beatified by Pope Pius X die?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4650,Where did the people die who were known for Young Life?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2498,List the home town of the people who have Ontario as one of it ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3331,Name the wine regions of Bogdanua ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4667,What are on the borders of Shimsa Plateau?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2602,What are the bridges whose located in California?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4023,Which settelment area is the home town of the Danny Felice and Cline Buckens?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1557,Which division of Serbia national team is also the region of Dobinsk Ice Cave ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3646,List the destination of Novair International Airways ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3148,Name the river with source as Columbia Lake and river mouth is located in Clatsop Country ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2732,What is the layout of Subaru Legacy (second generation) ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2970,Name the city with leader as Esther Alder and neighboring municipality as Pregny-Chambsy?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2274,Name the kingdom with currency Solidus (coin) and administrative headquarters in Nicomedia?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4921,"Name the river whose mouth place is Old Lyme, Connecticut?",http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4916,What are the things whose leader was a monarch of Willem-Alexander of the Netherlands?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:166,Rivers from which countries flow into the Caspian?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1751,Which is the nearest city to Elliott Bay ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1129,What is the municipality of Patterson Houses ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:211,What are the border of High Desert (Oregon)?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3997,What is the location city of Burnside Distribution Corporation ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3683,Name the river with mouth palce Essex and source place as Gloucestershire ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:790,"What are the resting places of the associates of John Betts a, Connecticut politician?",http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2910,Which peak was first scaled by Krzysztof Wielicki?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1818,List the state of the universities whose nation is United States ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4176,What is the nationality of Sune Agerschou ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2244,What is the military rank of the important commander of Peruvian Army?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3153,Name the sovereign state of Wallington railway station ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1665,Where does the Giannis Alafouzos originate?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:945,What is the birth city of the Salford City F.C players ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4697,Who are the maintainers of the bridges which cross the pandaruan river?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4141,What is the broadcast area of CFRX ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1740,Which destination of the Novair International Airways is also the  predecessor of the Chevrolet Caprice?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2447,Name the city of Duwamish River ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1113,Where was the Temptation Waits recorded?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2092,What is the state of origin of Abbas Jafri ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2945,Which river has its roots in Baikal Mountains?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1935,List the countries through which European rout E39 and E8 passes ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4454,Name the mountain which belongs to Sierra Nevada range and is located in Inyo National Forest?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1595,"What is the state of the settlement, which is the sub assembly of Mohamedia, Tunisia ?",http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3652,Where is the football team located in which Josh Bell did his debut?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3475,What is the ethicity of Ted Falon?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2879,Name the river whose mouth mountain is Essex and river mouth is North Sea?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1891,What is the death place of the Marina Pankova and Viktor Ulyanich?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2021,What is the source country of reg Lake ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2577,Who operates the Ganz UV?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2238,Where has GARAGE recorded its singles?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:576,Which railway line goes through the stations which are a part of the North Caucasus railway?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1180,Name the source Island of Bayou ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:888,What location country of AH141 is also the nation of malaysia Junior hockey league ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1777,Which river flows through both eastern and western washington?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2409,List the language of Kunsten Museum of moder art Aalborg ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4352,Who is the predecessor of Voere ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4512,Which city is Black Grape Global located ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3012,"Where was Henri, Duke of Rohan laid to rest?",http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4541,Name the common serving line of Daund Junction railway station and Ujjain Junction railway station?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3479,What is the county seat of Moscow Governorate ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2034,List borders of the admin region bordering Arctic ocean ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1022,What is the nationality of the J. T. Krogh which is also the  sovereign state of the Camilla Martin,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3121,Name the river whose source place is Gloucestershire and mouth place is Southend-on-Sea ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2005,Which cities have the river one of whose Tributary is the Missouri s big spring?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:266,List the awards won by the fashion designer which have been recognized by Tennessee State Museum ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2366,Where can I find companies which originated in Canada?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3896,Where is the T.I. Ahmadiyya Girls Senior High School?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1627,"To what region is Sukhumbhand Paribatra, a leader?",http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2873,What are the birth place of the people who are the star of Dhoondte Reh Jaaoge?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4386,Which mountains are contained in Inyo National Forest?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1188,Where are the homestadiums of the seasons chaired by Merritt Paulson?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2080,"What is the architecture of First National Bank and Trust Building (Lima, Ohio) ?",http://dbpedia.org/ontology/Place
urn:LCQuAD:id:76,Which country has given citizenship to both saima chowdhury and edmund john?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2314,What is a salthill?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1703,Where does the Jerusalem Institute of Justice render their services?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1844,What borders siberia?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:910,What is the region of the successor of Mr. Jerome B. Chaffee ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3516,what mountains are in sierra nevada?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2705,What is the river which comes from Southend-on-Sea mountain?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3308,Name the capital of Barony of Caux ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4944,Rivers which end in Arkansas go through which cities?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3852,What is the country of origin of the president of Skai group?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4110,What are the important buildings of the architect whose one of the significant building is Krasnye Vorota?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:102,Which country s leader is David Johnston?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4422,List education institute of the engineers whose alma mater is ChristChurch ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2025,The successor of Ellsworth Bunker belongs to which religion?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:396,Which rivers start in Wyoming?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2552,In which mountain range does the Rochers De Naye lie?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1800,King crimson has been recorded in which places?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2437,what are some neighboring cities of Pregny Chambsy?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2333,Through which counties does the road go which starts at the Port Klang?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3164,What is the second track list of Dschinghis Khan (song) ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3760,What is the capital of the region which maintains the South Park Bridge ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4213,AH141 highway is a part of which country?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3933,Which ceremonial County of the East Tilbury is also the local authority of the Buckhurst Hill County High School ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3311,List the launch site of the rockets whose one of the launch site has been Cape Canaveral Air Force Station Launch Complex 26 ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1490,"Where is the county seat of King County, Washington?",http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4746,Where is the tomb of son of Bruce Lee?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4157,Which country were the people from who became famous for the Ramon Mangsaysay Award?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:178,Name the major shrine of Bogumilus?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4466,What are the other launch site of the rockets which also have been launched from  Cape Canaveral Air Force Station Launch Complex 5 ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2627,"Danny Felice, the Gibraltarian guitarist is from which city?",http://dbpedia.org/ontology/Place
urn:LCQuAD:id:658,Name the rivers originating from an English speaking nation?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1088,In which region was political figure Wayne Allard elected?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4500,Which county seats are in the district where I can find the Hylebos Creek?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4640,Which largest city of Salsette Island is also the largest city of India ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2743,Which operator of ganz UV is also the nationality of the Gza Horvth ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3739,Name the other wine region of the grapes whose one of the wine region is Michigan?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3781,Which administrative region leader is Sukhumbhand Paribatra and was founded by  Rama I?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2288,Name the largest city of the country where the body of Amit Saigal was discovered?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3355,Collect and return a list of things in the area where Spanish language is used?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2697,Where did Wallace Dollase die?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1683,In which state is Red Willow Creek?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:155,What is the nation of the speedway league where Ikaros Smederna played?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4641,Which route start of Moscow-Kazan high-speed railway is the home stadium of 2011-12 FC Spartak Moscow ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:930,in which country does the river end which originates in Lebrsnik?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3291,List the mountains of the range Sierra Nevada (U.S.) located in  California?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3318,Name the home ground of  2015 Fort Lauderdale Strikers season ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4777,Where are the cooper mountain vineyards and Mt. bachelor ski area located?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:246,Rashid Behbudov State Song Theatre and Baku Puppet Theatre can be found in which country?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2810,Artists trained at art students league NY are buried where?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:923,What is the municipality of Liberty Bell ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4549,What does the river end on whose border we find in Bjelasnica?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2406,What is the state of origin of Thomas Pfyl ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3189,"Which mainter of  Cheasty Boulevard South is also the county seat of the King County, Washingtonsu ?",http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3980,What are the largest cities in each of the destinations of TranStar Airlines?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1749,What is the citizenship of Erastus Wiman ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2671,List the birthplace of the medicians who studied in Harvard.,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:343,Which river ends at  Thames Estuary and North Sea?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3139,What is the division of Serbia national American football team ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1517,Which rivers start at the Brower s Spring?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4406,Who is the builder of Presidio Santa Cruz de Terrenate ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:176,What is the largest city in the country where the San Marcos River originates?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2459,"List all the settlements which has a part named Seguin,Texas ?",http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2208,In which state is Colemanville Covered Bridge located ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2189,List all the major shrines of the saints which has one of the shrines as Debre Libanos ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4065,"Through which important cities the does the river originating from the Duwamish, flow?",http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3674,List all the operators of the train who operates in Budapest ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2533,What is the territory of the conflict whose commander is Feng Zicai?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1070,Which is the common nation of Louisa Hill and American Football Wellington from?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4133,"In which state is Goose Lake Valle, which is also part of Lava River Cave ?",http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1373,What is the local authority of Liverpool Institute High School for Boys ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3539,Which countries were led by Pietro Parolin?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1124,"Where does the rail route, which ends at the Moskovsky station, begins?",http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1778,What is the nationality of the golf player who won the  2002 Players Championship ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2698,Where did the people canonized by John Paul II die?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:22,What is the operator of SR class 3Sub ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4019,Which river flows through Central Washington?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2230,"What is the river whose origin is North-Western Province, Zambia?",http://dbpedia.org/ontology/Place
urn:LCQuAD:id:962,Who are the tenants of MasterCard Centre?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2823,Which adminstrative region of Lawrence F. Cafero is also the resting place of Samuel Keeler ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1414,which planet was discovered by Urbain Le Verrier?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:4412,Which broad cast area od CFRX is the country of North America Poker Tour ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1731,Where did Steve Romeo dies ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:702,Where are INKAS located which is also the state of origin for Jojo Chintoh ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:496,Where did Fort Lauderdale Strikers season of 16 take place?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2112,What is the serving railway line of Rostov-Glavny ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:399,"What country is Jeffrey Werleman from, which also has the American Mediterranean Sea?",http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1352,List the maintainers of Pandaruan Bridge?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:1811,Name the sstadium of 2015 Pro Duta FC season ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3613,Which country has leaders  Karu Jayasuriya and Ranil Wickremesinghe?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:261,What is the route junction of Rhode Island Route 15 ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:2825,What is the mouth mountain of Current River (Missouri) ?,http://dbpedia.org/ontology/Place
urn:LCQuAD:id:3046,"Where is the tombstone of the parliament members who served with James Roberts as the Vice President, US?",http://dbpedia.org/ontology/Place
